Anio,ID Estacion,Variable,Promedio,Maximo,Minimo,Excedencias limite actual,Dias de excedencias
2017,31389,PLiquida,0.7,5.4,0.0,0.0,0
2017,31389,PM10,22.8,36.2,10.5,0.0,0
2017,31389,RGlobal,92.2,432.725,0.0,0.0,0
2017,31389,TAire,20.5,32.2,0.0,0.0,0
2017,31389,VViento,0.9,3.5,0.0,0.0,0
2017,31393,DViento,139.47500000000002,241.9,37.1,0.0,0
2017,31393,HAire,92.0,94.8,37.1,0.0,0
2017,31393,PM10,12.2,19.8,7.4,0.0,0
2017,31393,TAire,18.4,19.5,17.6,0.0,0
2017,31393,VViento,0.3,0.6,0.1,0.0,0
2017,31400,DViento,139.47500000000002,315.0,37.1,0.0,0
2017,31400,HAire,68.1,78.4,37.1,0.0,0
2017,31400,PM10,6.6,10.2,3.7,0.0,0
2017,31400,TAire,24.8,27.8,22.6,0.0,0
2017,31400,VViento,0.4,0.7,0.2,0.0,0
2017,31401,DViento,139.47500000000002,293.5,37.1,0.0,0
2017,31401,HAire,79.5,93.6,37.1,0.0,0
2017,31401,PM10,11.9,15.8,9.6,0.0,0
2017,31401,TAire,19.1,21.4,17.4,0.0,0
2017,31401,VViento,1.6,2.3,0.3,0.0,0
2017,31403,DViento,139.47500000000002,310.3,37.1,0.0,0
2017,31403,HAire,66.3,80.4,37.1,0.0,0
2017,31403,PM2.5,15.4,19.5,9.2,0.0,0
2017,31403,TAire,18.8,20.5,16.6,0.0,0
2017,31403,VViento,1.0,2.2,0.4,0.0,0
2017,31404,DViento,131.3,177.8,37.1,0.0,0
2017,31404,HAire,37.1,39.5,35.1,0.0,0
2017,31404,PM2.5,11.6,16.3,6.5,0.0,0
2017,31404,TAire,25.1,26.8,24.1,0.0,0
2017,31404,VViento,0.8,1.0,0.5,0.0,0
2017,31407,DViento,139.47500000000002,291.6,37.1,0.0,0
2017,31407,HAire,70.3,91.7,37.1,0.0,0
2017,31407,PM10,14.1,25.8,6.2,0.0,0
2017,31407,TAire,22.9,25.9,17.3,0.0,0
2017,31407,VViento,0.3,0.6,0.1,0.0,0
2017,31429,NO2,11.5,20.6,0.6,0.0,0
2017,31429,O3,38.4,83.8,3.0,3.0,0
2017,31429,PM10,22.5,63.0,9.7,0.0,0
2017,31429,PM2.5,9.6,17.5,3.7,0.0,0
2017,31429,SO2,6.0,7.7,5.0,0.0,0
2017,31431,O3,41.6,162.3,0.0,16.0,0
2017,31431,P,139.47500000000002,432.725,37.1,0.0,0
2017,31431,PM10,51.6,413.8,0.0,0.0,0
2017,31431,PM2.5,40.3,270.2,8.8,8.0,0
2017,31431,TAire2,28.9,34.6,0.0,0.0,0
2017,31441,O3,26.5,88.7,1.4,12.0,0
2017,31441,P,139.47500000000002,432.725,37.1,0.0,0
2017,31441,PM10,71.9,120.3,37.1,1.0,0
2017,31441,PM2.5,17.0,38.4,6.8,0.0,0
2017,31441,TAire2,28.9,34.6,23.0,0.0,0
2017,31442,O3,17.7,160.1,0.0,1.0,0
2017,31442,P,139.47500000000002,432.725,37.1,0.0,0
2017,31442,TAire2,29.3,34.6,23.1,0.0,0
2017,31443,PM10,16.0,46.7,3.8,0.0,0
2017,31445,PM10,46.0,187.8,0.7,3.0,0
2017,31469,NO2,0.5,0.7,0.4,0.0,0
2017,31469,PM10,29.5,69.0,13.0,0.0,0
2017,31469,PM2.5,24.4,34.3,2.6,0.0,0
2017,31469,SO2,1.7,2.2,1.4,12.0,0
2017,31469,VViento,9.0,15.5,2.2,0.0,0
2017,31477,PM10,38.7,72.0,18.0,0.0,0
2017,31478,PM10,20.2,27.0,16.0,0.0,0
2017,31480,NO2,7.1,30.8,0.5,0.0,0
2017,31480,O3,9.9,52.0,0.6,0.0,0
2017,31480,PM10,40.3,103.6,17.8,1.0,0
2017,31480,PM2.5,10.6,21.4,0.7,0.0,0
2017,31480,SO2,5.8,6.9,5.1,0.0,0
2017,31492,CO,139.47500000000002,432.725,31.3,0.0,0
2017,31492,NO2,5.2,5.2,5.2,0.0,0
2017,31492,O3,45.9,133.0,0.7,9.0,0
2017,31492,PM10,37.7,88.5,8.8,0.0,0
2017,31492,PM2.5,17.2,53.4,4.7,2.0,0
2017,31492,PST,56.1,145.2,17.5,0.0,0
2017,31492,SO2,21.3,36.7,18.2,0.0,0
2017,31493,CO,139.47500000000002,432.725,15.3,0.0,0
2017,31493,NO2,5.2,5.2,5.2,0.0,0
2017,31493,O3,36.6,130.5,0.1,3.0,0
2017,31493,PM10,33.2,76.6,11.7,0.0,0
2017,31493,PM2.5,13.1,26.9,2.8,0.0,0
2017,31493,PST,50.0,139.9,19.0,0.0,0
2017,31493,SO2,23.2,38.2,18.2,0.0,0
2017,31818,PM10,20.8,54.7,4.2,0.0,0
2017,31819,PM10,48.4,89.9,5.0,0.0,0
2017,31819,PM2.5,20.1,52.8,1.5,1.0,0
2017,31820,PM10,43.6,112.6,1.9,1.0,0
2017,31821,PM10,57.0,99.5,25.2,0.0,0
2017,31821,PM2.5,24.5,45.4,10.9,0.0,0
2017,31825,CO,139.47500000000002,432.725,0.0,0.0,0
2017,31825,DViento,69.3,359.9,0.3,0.0,0
2017,31825,HAire2,80.7,99.2,37.1,0.0,0
2017,31825,NO2,33.1,70.1,8.0,0.0,0
2017,31825,O3,9.4,45.3,0.2,0.0,0
2017,31825,P,139.47500000000002,432.725,37.1,0.0,0
2017,31825,PM10,37.1,72.2,14.7,0.0,0
2017,31825,PM2.5,15.4,30.7,5.5,0.0,0
2017,31825,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,31825,SO2,6.3,10.5,3.0,0.0,0
2017,31825,TAire2,27.3,34.1,20.9,0.0,0
2017,31825,VViento,2.7,8.0,0.0,0.0,0
2017,31827,CO,139.47500000000002,432.725,0.0,0.0,0
2017,31827,DViento,139.47500000000002,323.3,18.3,0.0,0
2017,31827,HAire2,72.1,99.2,0.0,0.0,0
2017,31827,NO,6.1,432.725,0.0,0.0,0
2017,31827,NO2,11.6,77.2,0.0,0.0,0
2017,31827,O3,18.2,94.5,0.0,0.0,0
2017,31827,P,139.47500000000002,432.725,37.1,0.0,0
2017,31827,PLiquida,0.1,13.0,0.0,0.0,0
2017,31827,PM10,31.1,72.0,8.1,0.0,0
2017,31827,PM2.5,15.8,44.6,6.5,0.0,0
2017,31827,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,31827,SO2,9.9,362.7,0.0,0.0,0
2017,31827,TAire2,13.9,24.6,1.2,0.0,0
2017,31827,VViento,1.6,6.9,0.0,0.0,0
2017,31829,CO,139.47500000000002,432.725,3.9,0.0,0
2017,31829,DViento,117.3,357.5,1.9,0.0,0
2017,31829,HAire2,79.8,89.7,37.1,0.0,0
2017,31829,NO,4.4,114.8,0.0,0.0,0
2017,31829,NO2,9.3,25.8,3.4,0.0,0
2017,31829,O3,27.9,73.1,4.8,0.0,0
2017,31829,P,139.47500000000002,432.725,37.1,0.0,0
2017,31829,PM10,30.4,58.1,10.6,0.0,0
2017,31829,PM2.5,11.1,25.8,4.0,0.0,0
2017,31829,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,31829,SO2,2.4,9.2,0.4,0.0,0
2017,31829,TAire2,27.4,33.9,21.2,0.0,0
2017,31829,VViento,2.4,7.0,0.0,0.0,0
2017,31830,CO,139.47500000000002,432.725,37.1,0.0,0
2017,31830,NO,12.6,432.725,0.0,0.0,0
2017,31830,NO2,23.6,190.2,0.5,0.0,0
2017,31830,O3,19.7,91.6,0.0,0.0,0
2017,31830,PM10,33.8,178.1,1.8,0.0,0
2017,31830,SO2,0.6,1.9,0.1,0.0,0
2017,31831,CO,139.47500000000002,432.725,0.0,0.0,0
2017,31831,DViento,7.9,358.2,0.0,0.0,0
2017,31831,HAire10,33.2,91.3,0.0,0.0,0
2017,31831,NO,3.4,329.3,0.0,0.0,0
2017,31831,NO2,5.8,14.4,0.7,0.0,0
2017,31831,O3,19.8,235.8,0.0,1.0,0
2017,31831,P,139.47500000000002,432.725,37.1,0.0,0
2017,31831,PLiquida,134.9,432.725,0.0,0.0,0
2017,31831,PM10,30.5,116.7,8.1,2.0,0
2017,31831,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,31831,SO2,4.1,241.0,0.0,0.0,0
2017,31831,TAire10,12.4,31.9,0.0,0.0,0
2017,31831,VViento,0.8,7.0,0.0,0.0,0
2017,31832,CO,139.47500000000002,432.725,0.0,0.0,0
2017,31832,DViento,88.0,360.0,0.0,0.0,0
2017,31832,HAire10,62.3,99.2,0.0,0.0,0
2017,31832,NO,5.8,281.9,0.0,0.0,0
2017,31832,NO2,9.9,43.8,0.0,0.0,0
2017,31832,O3,24.6,382.2,0.0,5.0,0
2017,31832,P,139.47500000000002,432.725,37.1,0.0,0
2017,31832,PLiquida,0.2,432.725,0.0,0.0,0
2017,31832,PM10,50.3,432.725,14.3,21.0,0
2017,31832,PM2.5,14.8,35.4,4.7,0.0,0
2017,31832,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,31832,SO2,8.1,44.8,0.0,0.0,0
2017,31832,TAire10,23.3,35.5,0.0,0.0,0
2017,31832,VViento,0.1,1.2,0.0,0.0,0
2017,31847,PM10,59.4,109.8,7.6,2.0,0
2017,31852,O3,19.0,195.0,0.2,64.0,0
2017,31852,PM10,27.9,59.9,15.8,0.0,0
2017,99999,CO,139.47500000000002,432.725,0.1,15.0,0
2017,99999,DViento,139.47500000000002,269.1,37.1,0.0,0
2017,99999,HAire,81.1,88.4,37.1,0.0,0
2017,99999,HAire2,32.6,38.0,29.0,0.0,0
2017,99999,NO,34.0,248.7,0.1,0.0,0
2017,99999,NO2,1.4,11.0,0.0,0.0,0
2017,99999,O3,16.2,135.0,0.0,1.0,0
2017,99999,P,139.47500000000002,432.725,37.1,0.0,0
2017,99999,PLiquida,2.1,432.725,0.0,0.0,0
2017,99999,PM10,23.9,51.2,8.9,0.0,0
2017,99999,PM2.5,15.9,38.7,4.7,0.0,0
2017,99999,PST,93.4,298.6,20.4,0.0,0
2017,99999,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2017,99999,SO2,10.5,11.0,0.1,0.0,0
2017,99999,TAire,27.9,29.2,26.7,0.0,0
2017,99999,TAire2,22.2,23.6,19.9,0.0,0
2017,99999,VViento,0.9,2.5,0.2,0.0,0
2018,8204,DViento,139.47500000000002,359.7,0.5,0.0,0
2018,8204,HAire2,81.5,100.0,37.1,0.0,0
2018,8204,O3,31.6,97.9,6.2,0.0,0
2018,8204,P,139.47500000000002,432.725,37.1,0.0,0
2018,8204,PLiquida,0.1,40.1,0.0,0.0,0
2018,8204,PM10,31.9,119.9,4.4,3.0,0
2018,8204,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,8204,RUVb,2.0,13.9,0.0,0.0,0
2018,8204,TAire2,24.6,31.6,20.1,0.0,0
2018,8204,VViento,1.1,4.0,0.0,0.0,0
2018,8205,DViento,73.6,337.5,0.0,0.0,0
2018,8205,HAire,73.7,97.0,24.0,0.0,0
2018,8205,HAire2,74.7,97.0,37.1,0.0,0
2018,8205,O3,28.9,97.9,5.4,0.0,0
2018,8205,P,139.47500000000002,432.725,37.1,0.0,0
2018,8205,PLiquida,0.1,31.6,0.0,0.0,0
2018,8205,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,8205,RUVb,1.5,11.4,0.0,0.0,0
2018,8205,TAire2,25.0,33.4,19.1,0.0,0
2018,8205,VViento,0.6,5.3,0.0,0.0,0
2018,8207,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8207,O3,29.9,87.4,0.2,0.0,0
2018,8207,PM10,38.6,84.8,11.8,2.0,0
2018,8207,PM2.5,13.0,39.9,4.0,1.0,0
2018,8208,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8208,NO2,33.2,263.3,0.4,1.0,0
2018,8208,O3,18.8,81.2,0.8,0.0,0
2018,8208,PM10,32.1,78.2,7.2,0.0,0
2018,8208,PM2.5,15.1,37.4,3.3,0.0,0
2018,8210,O3,25.5,117.5,0.3,17.0,0
2018,8210,PM10,46.3,332.0,2.0,285.0,0
2018,8210,PM2.5,16.0,41.1,5.0,0.0,0
2018,8210,SO2,4.3,98.7,0.3,0.0,0
2018,8211,NO2,20.3,196.9,0.2,0.0,0
2018,8211,O3,25.5,91.7,1.0,0.0,0
2018,8211,PM10,28.3,165.0,1.0,58.0,0
2018,8211,PM2.5,14.1,36.8,4.2,0.0,0
2018,8213,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8213,NO2,30.4,214.9,0.2,1.0,0
2018,8213,O3,23.8,105.4,1.1,2.0,0
2018,8213,PM10,28.1,343.0,1.0,132.0,0
2018,8213,PM2.5,14.1,36.0,3.1,0.0,0
2018,8213,SO2,1.1,47.4,0.1,0.0,0
2018,8214,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8214,NO2,24.0,108.9,0.2,0.0,0
2018,8214,O3,17.9,88.8,1.0,0.0,0
2018,8214,PM10,50.2,432.725,6.0,404.0,0
2018,8214,PM2.5,24.2,54.1,8.1,7.0,0
2018,8214,SO2,6.1,59.7,0.3,0.0,0
2018,8215,O3,25.0,106.5,0.5,3.0,0
2018,8215,PM10,28.3,234.9,1.3,104.0,0
2018,8215,PM2.5,14.1,82.0,1.0,195.0,0
2018,8216,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8216,NO2,36.0,259.7,0.2,1.0,0
2018,8216,O3,11.7,72.1,0.5,0.0,0
2018,8216,PM10,43.0,234.0,2.0,380.0,0
2018,8216,PM2.5,17.1,41.7,4.8,0.0,0
2018,8216,SO2,3.0,8.5,0.8,0.0,0
2018,8218,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8218,NO2,50.3,139.7,5.8,0.0,0
2018,8218,O3,14.4,79.6,0.8,0.0,0
2018,8218,PM10,69.5,136.4,25.1,55.0,0
2018,8218,PM2.5,29.8,98.4,1.0,1027.0,0
2018,8218,SO2,13.3,167.3,0.3,14.0,0
2018,8219,CO,139.47500000000002,432.725,37.1,0.0,0
2018,8219,NO2,26.6,110.6,0.2,0.0,0
2018,8219,O3,24.6,92.7,0.8,0.0,0
2018,8219,PM10,37.9,253.0,1.0,326.0,0
2018,8219,PM2.5,19.8,157.0,0.1,346.0,0
2018,8219,SO2,4.3,11.6,1.1,0.0,0
2018,8234,PM10,27.7,50.0,11.0,0.0,0
2018,8239,O3,17.8,54.2,1.3,0.0,0
2018,8246,PM10,39.8,89.3,1.8,2.0,0
2018,8246,PST,94.4,198.6,28.1,0.0,0
2018,8246,SO2,16.1,41.1,0.7,0.0,0
2018,8247,NO,5.4,112.7,0.1,0.0,0
2018,8247,NO2,10.9,77.7,0.1,0.0,0
2018,8247,PM10,26.4,262.0,1.0,58.0,0
2018,8247,SO2,4.2,14.7,0.3,0.0,0
2018,8248,PM10,21.1,96.4,1.3,1.0,0
2018,8248,PST,50.7,213.8,20.8,0.0,0
2018,8248,SO2,10.0,15.8,0.2,0.0,0
2018,8250,PM10,18.8,45.5,7.1,0.0,0
2018,8250,PM2.5,9.4,27.7,2.9,0.0,0
2018,8250,SO2,4.7,31.7,0.4,0.0,0
2018,8252,PM10,34.5,432.725,1.0,294.0,0
2018,8252,PM2.5,15.0,33.5,6.3,0.0,0
2018,8252,SO2,6.8,14.4,1.9,0.0,0
2018,8254,PM10,28.1,154.0,1.0,44.0,0
2018,8254,PM2.5,18.2,38.4,10.7,1.0,0
2018,8254,SO2,5.7,15.8,0.8,0.0,0
2018,8258,PM10,34.0,41.5,21.2,0.0,0
2018,8285,O3,18.4,72.4,1.6,0.0,0
2018,8285,PM2.5,19.9,124.0,1.0,232.0,0
2018,8285,SO2,9.0,17.0,2.6,0.0,0
2018,8288,DViento,139.47500000000002,358.3,0.0,0.0,0
2018,8288,HAire2,77.1,98.4,27.6,0.0,0
2018,8288,O3,28.5,123.0,0.2,38.0,0
2018,8288,PLiquida,0.6,106.2,0.0,0.0,0
2018,8288,PM10,30.1,58.7,8.6,0.0,0
2018,8288,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,8288,TAire2,23.3,31.6,18.1,0.0,0
2018,8288,VViento,3.3,9.7,0.1,0.0,0
2018,8291,NO2,12.6,92.6,0.1,0.0,0
2018,8291,O3,36.2,132.7,1.0,78.0,0
2018,8291,PM2.5,24.9,99.0,1.0,415.0,0
2018,8775,PM10,49.9,292.7,4.7,1.0,0
2018,8776,PM10,86.0,432.725,0.1,1205.0,0
2018,8776,PM2.5,22.8,42.0,10.5,2.0,0
2018,8777,PM10,30.9,62.3,16.9,0.0,0
2018,8805,PM10,18.0,42.1,1.7,0.0,0
2018,8905,PM10,11.0,18.8,4.6,0.0,0
2018,8970,PM10,37.7,63.0,25.5,0.0,0
2018,8970,PST,86.1,144.5,37.1,0.0,0
2018,8973,PM10,42.4,75.9,25.2,0.0,0
2018,8978,PM10,28.3,48.9,13.8,0.0,0
2018,8980,PM10,40.2,78.2,23.9,0.0,0
2018,8981,PM10,48.0,73.8,32.3,0.0,0
2018,8983,PM10,33.0,59.5,17.4,0.0,0
2018,8983,PST,56.4,99.3,22.2,0.0,0
2018,8984,PM10,36.6,73.7,12.4,0.0,0
2018,8986,O3,21.1,99.5,0.4,0.0,0
2018,8986,PLiquida,0.2,68.3,0.0,0.0,0
2018,8986,PM10,38.8,80.7,12.7,0.0,0
2018,8986,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,8990,PM10,32.3,57.0,15.0,0.0,0
2018,8994,PM10,18.0,37.4,5.1,0.0,0
2018,9020,DViento,21.8,359.9,1.8,0.0,0
2018,9020,HAire10,77.6,100.0,22.2,0.0,0
2018,9020,P,139.47500000000002,432.725,37.1,0.0,0
2018,9020,PLiquida,0.1,20.0,-1.4,0.0,0
2018,9020,PM10,37.2,317.0,1.0,183.0,0
2018,9020,TAire10,22.1,31.7,14.1,0.0,0
2018,9020,VViento,1.4,7.2,0.0,0.0,0
2018,9021,PM10,43.1,147.0,1.0,0.0,0
2018,9021,PST,54.5,73.1,37.1,0.0,0
2018,9023,CO,139.47500000000002,432.725,37.1,0.0,0
2018,9023,DViento,65.1,358.1,1.0,0.0,0
2018,9023,HAire10,77.4,100.0,25.4,0.0,0
2018,9023,NO,51.3,343.3,0.0,0.0,0
2018,9023,NO2,45.1,167.7,0.0,0.0,0
2018,9023,P,139.47500000000002,432.725,37.1,0.0,0
2018,9023,PLiquida,0.1,19.8,-22.1,0.0,0
2018,9023,PM10,36.9,150.7,0.0,90.0,0
2018,9023,PM2.5,20.2,38.4,7.0,0.0,0
2018,9023,TAire10,22.2,32.8,14.9,0.0,0
2018,9023,VViento,1.1,7.1,0.0,0.0,0
2018,9025,PM10,50.3,204.0,2.0,678.0,0
2018,9026,PM10,42.9,92.0,7.5,4.0,0
2018,9026,PM2.5,21.9,61.3,5.1,3.0,0
2018,9027,PM10,45.0,122.9,10.4,4.0,0
2018,9027,PM2.5,12.3,32.8,3.2,0.0,0
2018,9039,PM10,38.2,77.7,9.3,0.0,0
2018,9039,PM2.5,16.5,22.0,5.0,0.0,0
2018,9041,PM10,32.4,135.9,5.7,2.0,0
2018,9042,PM10,35.6,102.4,8.3,1.0,0
2018,9042,PM2.5,12.9,38.4,1.7,0.0,0
2018,9043,PM10,34.5,81.0,10.8,0.0,0
2018,9043,PM2.5,4.7,19.9,1.1,0.0,0
2018,9044,PM10,32.3,100.1,11.3,1.0,0
2018,9044,PM2.5,6.0,21.2,1.1,0.0,0
2018,9048,PM10,52.0,152.5,18.1,8.0,0
2018,9048,PM2.5,11.8,45.8,1.3,0.0,0
2018,9050,PM10,27.6,70.0,5.7,0.0,0
2018,9050,PM2.5,7.2,24.2,1.2,0.0,0
2018,9051,PM10,66.1,137.8,14.9,22.0,0
2018,9051,PM2.5,19.9,52.2,4.6,2.0,0
2018,9053,PM10,28.9,87.9,6.1,0.0,0
2018,9056,PM10,37.8,73.0,14.5,0.0,0
2018,9060,PM10,35.1,72.4,12.7,0.0,0
2018,9060,PM2.5,20.6,38.3,8.5,0.0,0
2018,9085,PM10,23.4,60.6,8.4,0.0,0
2018,9101,PM10,30.6,69.4,11.1,0.0,0
2018,9102,PM10,32.7,63.0,12.1,0.0,0
2018,9104,PM10,45.4,64.9,28.1,0.0,0
2018,9117,PM10,27.5,37.8,13.5,0.0,0
2018,9166,PM10,27.9,49.1,11.7,0.0,0
2018,9166,PST,68.2,127.6,10.4,0.0,0
2018,9166,SO2,13.7,38.6,0.9,0.0,0
2018,19566,PM10,45.6,128.3,7.5,27.0,0
2018,19566,PM2.5,18.7,70.0,4.5,8.0,0
2018,19661,PM10,23.9,54.1,4.9,0.0,0
2018,19661,PM2.5,30.3,44.0,9.2,17.0,0
2018,19662,PM10,30.5,53.2,2.2,0.0,0
2018,19664,PM10,19.1,40.2,3.9,0.0,0
2018,19664,PST,11.1,15.6,7.7,0.0,0
2018,19665,PM10,18.9,24.2,9.8,0.0,0
2018,20383,DViento,139.47500000000002,337.5,0.0,0.0,0
2018,20383,HAire,79.0,93.0,37.1,0.0,0
2018,20383,HAire2,79.8,93.0,37.1,0.0,0
2018,20383,PLiquida,5.8,50.3,0.0,0.0,0
2018,20383,PM10,45.2,89.3,21.6,1.0,0
2018,20383,TAire,20.6,22.9,16.9,0.0,0
2018,20383,TAire2,20.7,22.9,17.7,0.0,0
2018,20383,VViento,0.3,0.9,0.0,0.0,0
2018,20385,O3,21.2,72.5,1.1,0.0,0
2018,20385,PM10,49.7,97.8,22.6,0.0,0
2018,20395,PM10,39.7,231.0,1.0,749.0,0
2018,26177,PM10,54.4,106.4,15.5,1.0,0
2018,26179,PM10,53.1,112.6,14.8,3.0,0
2018,26181,PM10,34.5,85.4,12.9,1.0,0
2018,26182,PM10,34.7,98.1,9.8,2.0,0
2018,26183,PM10,42.1,86.1,17.6,1.0,0
2018,26184,PM10,34.5,98.2,9.2,0.0,0
2018,26189,DViento,99.1,360.0,0.1,0.0,0
2018,26189,HAire10,85.9,99.4,33.2,0.0,0
2018,26189,P,139.47500000000002,432.725,37.1,0.0,0
2018,26189,PLiquida,0.2,9.2,0.0,0.0,0
2018,26189,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,26189,TAire10,26.7,34.3,19.6,0.0,0
2018,26189,VViento,1.3,5.6,0.0,0.0,0
2018,26190,PM10,13.6,28.8,5.2,0.0,0
2018,26288,PM10,43.2,161.7,0.8,8.0,0
2018,28202,CO,17.1,65.0,1.2,0.0,0
2018,28202,PM10,26.3,55.1,9.3,0.0,0
2018,28202,PM2.5,11.7,38.7,2.2,0.0,0
2018,28625,PM10,38.8,57.4,22.7,0.0,0
2018,29384,PM10,42.3,165.5,5.2,5.0,0
2018,29493,DViento,139.47500000000002,360.0,0.0,0.0,0
2018,29493,HAire10,63.8,88.3,18.8,0.0,0
2018,29493,NO,17.4,143.9,0.0,0.0,0
2018,29493,NO2,39.3,142.3,5.9,0.0,0
2018,29493,P,139.47500000000002,432.725,37.1,0.0,0
2018,29493,PM2.5,23.9,110.0,1.0,406.0,0
2018,29493,RGlobal,136.4,432.725,0.0,0.0,0
2018,29493,TAire10,21.7,31.0,14.7,0.0,0
2018,29493,VViento,0.8,4.5,0.0,0.0,0
2018,29501,DViento,53.7,359.9,1.4,0.0,0
2018,29501,HAire10,85.3,100.0,28.2,0.0,0
2018,29501,O3,24.8,97.6,0.3,0.0,0
2018,29501,P,139.47500000000002,432.725,37.1,0.0,0
2018,29501,PLiquida,0.1,3.6,-3.0,0.0,0
2018,29501,TAire10,21.3,31.1,13.4,0.0,0
2018,29501,VViento,1.7,7.6,0.0,0.0,0
2018,29502,DViento,126.8,276.1,32.1,0.0,0
2018,29502,HAire10,69.0,94.3,20.5,0.0,0
2018,29502,NO,8.1,104.6,0.0,0.0,0
2018,29502,NO2,19.7,89.6,0.0,0.0,0
2018,29502,O3,25.1,110.1,0.1,4.0,0
2018,29502,P,139.47500000000002,432.725,37.1,0.0,0
2018,29502,PM10,37.3,86.2,19.5,0.0,0
2018,29502,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,29502,TAire10,21.0,30.3,12.5,0.0,0
2018,29502,VViento,1.3,4.7,0.0,0.0,0
2018,29507,DViento,139.47500000000002,359.8,0.2,0.0,0
2018,29507,HAire10,67.2,90.1,21.9,0.0,0
2018,29507,NO,31.7,236.8,0.0,0.0,0
2018,29507,NO2,34.4,149.3,0.1,0.0,0
2018,29507,O3,25.0,123.0,0.5,27.0,0
2018,29507,P,139.47500000000002,432.725,37.1,0.0,0
2018,29507,PLiquida,0.2,38.5,0.0,0.0,0
2018,29507,PM2.5,20.8,57.9,7.3,3.0,0
2018,29507,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,29507,TAire10,22.0,31.4,14.4,0.0,0
2018,29507,VViento,1.2,3.6,0.0,0.0,0
2018,29508,PM2.5,18.7,178.0,1.2,89.0,0
2018,29509,DViento,2.3,359.8,1.0,0.0,0
2018,29509,HAire10,62.5,100.0,19.1,0.0,0
2018,29509,NO,42.2,272.8,0.1,0.0,0
2018,29509,NO2,65.6,155.6,29.8,0.0,0
2018,29509,PLiquida,0.1,17.4,0.0,0.0,0
2018,29509,PM10,48.2,242.0,4.0,304.0,0
2018,29509,PM2.5,26.9,68.7,10.7,13.0,0
2018,29509,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,29509,TAire10,21.6,30.9,15.6,0.0,0
2018,29509,VViento,0.8,2.2,0.0,0.0,0
2018,29511,DViento,139.47500000000002,358.5,1.5,0.0,0
2018,29511,HAire10,72.9,99.6,20.1,0.0,0
2018,29511,O3,32.9,128.6,0.3,79.0,0
2018,29511,P,139.47500000000002,432.725,37.1,0.0,0
2018,29511,PLiquida,0.3,38.0,0.0,0.0,0
2018,29511,PM10,39.4,276.0,2.0,130.0,0
2018,29511,PM2.5,19.4,60.1,4.8,3.0,0
2018,29511,RGlobal,139.47500000000002,432.725,0.0,0.0,0
2018,29511,TAire10,19.8,29.4,12.7,0.0,0
2018,29511,VViento,0.5,3.8,0.0,0.0,0
2018,29529,DViento,139.47500000000002,360.0,0.3,0.0,0
2018,29529,HAire10,79.3,100.0,28.1,0.0,0
2018,29529,O3,24.3,115.3,0.3,9.0,0
2018,29529,P,139.47500000000002,432.725,37.1,0.0,0
2018,29529,PLiquida,0.1,32.5,-22.1,0.0,0
2018,29529,TAire10,21.5,31.4,14.5,0.0,0
2018,29529,VViento,1.1,11.2,0.0,0.0,0
2018,29574,PM10,35.5,92.7,10.3,0.0,0
2018,29586,NO,87.6,432.725,0.6,0.0,0
2018,29586,NO2,45.3,186.4,0.7,0.0,0
2018,29586,PM10,69.9,209.0,2.0,504.0,0
2018,29586,PM2.5,18.5,303.0,1.0,371.0,0
2018,29586,SO2,28.0,86.0,1.7,27.0,0
2018,29600,DViento,139.47500000000002,360.0,0.1,0.0,0
2018,29600,HAire10,77.5,94.4,25.1,0.0,0
2018,29600,O3,31.4,140.4,0.4,54.0,0
2018,29600,P,139.47500000000002,432.725,37.1,0.0,0
2018,29600,PM2.5,23.0,71.4,5.4,3.0,0
2018,29600,RGlobal,136.5,432.725,0.0,0.0,0
2018,29600,TAire10,19.5,29.8,12.1,0.0,0
2018,29600,VViento,0.7,3.7,0.0,0.0,0
2018,29615,PM10,33.7,131.5,1.8,105.0,0
2018,29615,PM2.5,18.6,83.5,1.1,174.0,0
2018,29617,NO,90.4,401.5,0.9,0.0,0
2018,29617,NO2,12.4,74.7,0.1,0.0,0
2018,29617,PM10,29.5,57.7,11.3,0.0,0
2018,29617,PM2.5,14.9,35.7,4.2,0.0,0
2018,29617,SO2,19.0,35.7,0.4,0.0,0
2018,29962,PM10,45.7,117.5,7.6,2.0,0
